split,domain_score
internal_test,0.9927238
internal_test,0.98109615
internal_test,0.97970486
internal_test,0.98794234
internal_test,0.9830934
internal_test,0.9881319
internal_test,0.98837644
internal_test,0.98388827
internal_test,0.98011184
internal_test,0.9853319
internal_test,0.9924624
internal_test,0.9913031
internal_test,0.91157687
internal_test,0.98663557
internal_test,0.98943233
internal_test,0.97433174
internal_test,0.9871264
internal_test,0.9796495
internal_test,0.9795176
internal_test,0.979983
internal_test,0.9889154
internal_test,0.98326397
internal_test,0.97805136
internal_test,0.98151803
internal_test,0.99153066
internal_test,0.9739977
internal_test,0.98862916
internal_test,0.9321647
internal_test,0.9912671
internal_test,0.9844299
internal_test,0.9920175
internal_test,0.9866924
internal_test,0.9793219
internal_test,0.9926869
internal_test,0.98330724
internal_test,0.8803847
internal_test,0.97758245
internal_test,0.9957123
internal_test,0.9899366
internal_test,0.99337804
internal_test,0.9908264
internal_test,0.9857811
internal_test,0.9956775
internal_test,0.9896232
internal_test,1.0000002
internal_test,0.9871775
internal_test,0.99436796
internal_test,0.9948477
internal_test,0.99123025
internal_test,0.9937364
internal_test,0.982289
internal_test,0.9925147
internal_test,0.97012216
internal_test,0.9896135
internal_test,0.99121535
internal_test,1.0000001
internal_test,0.98025477
internal_test,0.9936899
internal_test,0.99999994
internal_test,0.96253103
internal_test,0.97966814
internal_test,0.9806367
internal_test,0.9057516
internal_test,0.9939769
internal_test,0.985727
internal_test,0.9841088
internal_test,0.99384576
internal_test,0.99241793
internal_test,0.8276574
internal_test,0.9852494
internal_test,0.9935435
internal_test,1.0000004
internal_test,0.9746697
internal_test,0.9620824
internal_test,0.9885362
internal_test,0.9929023
internal_test,0.98568624
internal_test,0.98548204
internal_test,0.9924397
internal_test,0.9915255
internal_test,0.99999976
internal_test,0.9944497
internal_test,0.9763987
internal_test,0.97513366
internal_test,0.99057555
internal_test,0.99137306
internal_test,0.9481654
internal_test,0.98080814
internal_test,0.9923698
internal_test,1.0
internal_test,0.983505
internal_test,0.98467636
internal_test,0.9969615
internal_test,0.99017155
internal_test,0.98626906
internal_test,0.94664294
internal_test,0.9480581
internal_test,0.992412
internal_test,0.98657423
internal_test,0.9928864
internal_test,0.98642796
internal_test,0.9954443
internal_test,0.98299384
internal_test,0.973394
internal_test,0.93757343
internal_test,1.0000001
internal_test,0.9846443
internal_test,0.9863777
internal_test,0.9656908
internal_test,0.9916411
internal_test,0.9939987
internal_test,0.9713632
internal_test,0.9962364
internal_test,0.9870826
internal_test,1.0
internal_test,0.98172605
internal_test,1.0
internal_test,0.98127735
internal_test,0.97981656
internal_test,0.9999999
internal_test,0.9999999
internal_test,1.0
internal_test,1.0000001
internal_test,0.9896997
internal_test,0.9852685
internal_test,0.97752213
internal_test,0.9885231
internal_test,0.87165743
internal_test,0.95408773
internal_test,0.9867558
internal_test,0.9842573
internal_test,0.99225086
internal_test,0.9711675
internal_test,0.9949944
internal_test,0.9745083
internal_test,0.96991444
internal_test,0.9910006
internal_test,1.0000001
internal_test,0.98696315
internal_test,0.9810754
internal_test,0.9999998
internal_test,0.9900435
internal_test,0.98626137
internal_test,0.99248004
internal_test,0.97641575
internal_test,1.0
internal_test,0.9895523
internal_test,0.94603264
internal_test,0.97930175
internal_test,0.936823
internal_test,0.9947626
internal_test,0.9905052
internal_test,0.9935852
internal_test,0.9828349
internal_test,0.93096244
internal_test,0.98837596
internal_test,0.98650694
internal_test,0.9980235
internal_test,0.9916111
internal_test,0.98464143
internal_test,0.99024713
internal_test,0.985511
internal_test,0.9710548
internal_test,0.9657435
internal_test,1.0000001
internal_test,0.9839647
internal_test,0.99191535
internal_test,0.9850758
internal_test,0.98528874
internal_test,0.979038
internal_test,0.9800663
internal_test,0.9906732
internal_test,0.98521435
internal_test,0.9583869
internal_test,0.92476594
internal_test,0.9999999
internal_test,0.98383236
internal_test,0.9999999
internal_test,0.9932127
internal_test,0.9935458
internal_test,0.98635626
internal_test,0.9603635
internal_test,0.98213303
internal_test,0.9908461
internal_test,0.9941776
internal_test,0.9869257
internal_test,0.70119715
internal_test,0.9919268
internal_test,0.99999994
internal_test,0.981933
internal_test,0.97528213
internal_test,0.98773193
internal_test,0.9892698
internal_test,0.97630215
internal_test,0.9884474
internal_test,0.9914994
internal_test,0.9913281
internal_test,0.97992843
internal_test,0.9895731
internal_test,0.9909215
internal_test,0.99999994
internal_test,0.99027026
internal_test,1.0
internal_test,0.9879346
internal_test,0.9896921
internal_test,0.99059594
internal_test,0.9462967
internal_test,0.9940223
internal_test,0.97222435
internal_test,0.9935501
internal_test,0.94162405
internal_test,0.9915072
internal_test,0.9868636
internal_test,0.91385597
internal_test,0.9947326
internal_test,0.83820236
internal_test,0.9818747
internal_test,0.9832015
internal_test,0.9842217
internal_test,0.9919244
internal_test,0.9769007
internal_test,0.9891399
internal_test,0.97970986
internal_test,1.0000001
internal_test,0.96448016
internal_test,0.94711417
internal_test,0.9863789
internal_test,0.9887549
internal_test,1.0
internal_test,0.9878449
internal_test,0.9868822
internal_test,0.9961412
internal_test,0.99276775
internal_test,0.9675783
internal_test,0.98938954
internal_test,0.9879167
internal_test,0.9755054
internal_test,0.9889234
internal_test,0.9746002
internal_test,0.99189603
internal_test,1.0000001
internal_test,0.986905
internal_test,0.9651515
internal_test,0.9929188
internal_test,0.90799963
internal_test,0.9834138
internal_test,0.994102
internal_test,0.89282715
internal_test,0.9895203
internal_test,0.9762372
internal_test,0.9880612
internal_test,0.9999999
internal_test,0.97693
internal_test,0.9858296
internal_test,0.978115
internal_test,0.9864432
internal_test,0.99517
internal_test,0.9812684
internal_test,0.9999999
internal_test,0.9873322
internal_test,1.0000001
internal_test,1.0
internal_test,0.9875853
internal_test,1.0000001
internal_test,0.9351764
internal_test,0.9204533
internal_test,0.99301535
internal_test,0.99061793
internal_test,0.9812069
internal_test,0.98270816
internal_test,0.9882075
internal_test,0.9798542
internal_test,0.988393
internal_test,0.9503573
internal_test,0.9845904
internal_test,0.9914274
internal_test,0.9848144
internal_test,0.990424
internal_test,0.9897886
internal_test,0.98315215
internal_test,0.9776944
internal_test,0.9693407
internal_test,0.99053824
internal_test,0.9947623
internal_test,0.9422656
internal_test,0.985026
internal_test,0.9912359
internal_test,0.962608
internal_test,0.9907846
internal_test,0.86761546
internal_test,0.9890344
internal_test,0.9763864
internal_test,0.97766554
internal_test,0.9831263
internal_test,0.9813609
internal_test,0.9669821
internal_test,0.99694526
internal_test,0.96011853
internal_test,0.9241161
internal_test,0.9353136
internal_test,0.93972147
internal_test,0.96542966
internal_test,0.9924959
internal_test,0.9923252
internal_test,0.9813476
internal_test,0.9802758
internal_test,0.9812012
internal_test,0.9741048
internal_test,0.9856124
internal_test,0.9925829
internal_test,0.98169625
internal_test,0.98776454
internal_test,0.994818
internal_test,0.96856344
internal_test,0.96796376
internal_test,0.969835
internal_test,0.9883933
internal_test,0.98827344
internal_test,0.97821254
internal_test,0.98240966
internal_test,0.9215173
internal_test,0.9808643
internal_test,0.95269203
internal_test,0.9918252
internal_test,0.98149854
internal_test,0.99739724
internal_test,0.9643889
internal_test,0.98841745
internal_test,0.97278357
internal_test,0.99164224
internal_test,0.95192057
internal_test,0.9834954
internal_test,0.881713
internal_test,0.987394
internal_test,0.9533799
internal_test,0.99192643
internal_test,0.98367447
internal_test,0.9857397
internal_test,0.69494134
internal_test,0.7942847
internal_test,0.82085615
internal_test,0.9587823
internal_test,0.9686337
internal_test,0.9941221
internal_test,0.9008476
internal_test,0.987097
internal_test,0.9955363
internal_test,0.9820989
internal_test,0.97750264
internal_test,0.99405175
internal_test,0.9783317
internal_test,0.9350386
internal_test,0.9675659
internal_test,0.9882379
internal_test,0.9630345
internal_test,0.9729489
internal_test,0.98743767
internal_test,0.9974773
internal_test,0.98265564
internal_test,0.97834533
internal_test,0.9733092
internal_test,0.9896109
internal_test,0.99507827
internal_test,0.98332417
internal_test,0.9753762
internal_test,0.989666
internal_test,0.9914254
internal_test,0.92022914
internal_test,0.7873212
internal_test,0.96303225
internal_test,0.9933582
internal_test,0.99617517
internal_test,0.9903356
internal_test,0.99388385
internal_test,0.9871352
internal_test,0.96728015
internal_test,0.98863244
internal_test,0.9741423
internal_test,0.9860338
internal_test,0.8253138
internal_test,0.99050254
internal_test,0.97115314
internal_test,0.9573488
internal_test,0.99345005
internal_test,0.9667343
internal_test,0.98902404
internal_test,0.9811199
internal_test,0.9918219
internal_test,0.99000096
internal_test,0.9503628
internal_test,0.9753585
internal_test,0.99140215
internal_test,0.98570263
internal_test,0.9679669
internal_test,0.6139693
internal_test,0.9771186
internal_test,0.98026586
internal_test,0.96771604
internal_test,0.97852063
internal_test,0.9870156
internal_test,0.9934616
internal_test,0.99366266
internal_test,0.98828876
internal_test,0.9948173
internal_test,0.98927224
internal_test,0.9952004
internal_test,0.97658205
internal_test,0.9908672
internal_test,0.96705616
internal_test,0.99828553
internal_test,0.9952197
internal_test,0.9866424
internal_test,0.9946078
internal_test,0.96393573
internal_test,0.975551
internal_test,0.92210066
internal_test,0.97257245
internal_test,0.9304361
internal_test,0.99113005
internal_test,0.94845486
internal_test,0.98855764
internal_test,0.98269
internal_test,0.9824462
internal_test,0.9826776
internal_test,0.9851018
internal_test,0.9849818
internal_test,0.98921096
internal_test,0.9969498
internal_test,0.96941775
internal_test,0.9974922
internal_test,0.9815194
internal_test,0.9740762
internal_test,0.983462
internal_test,0.9901755
internal_test,0.97823155
internal_test,0.96722424
internal_test,0.9906393
internal_test,0.9821696
internal_test,0.9773364
internal_test,0.99161196
internal_test,0.98774713
internal_test,0.96195066
internal_test,0.9755027
internal_test,0.9921522
internal_test,0.9899733
internal_test,0.988065
internal_test,0.96481466
internal_test,0.97876954
internal_test,0.98077834
internal_test,0.97003055
internal_test,0.99225354
internal_test,0.9934109
internal_test,0.98596644
internal_test,0.95521015
internal_test,0.9878991
internal_test,0.99470294
internal_test,0.95304966
internal_test,0.8935411
internal_test,0.9283947
internal_test,0.9653296
internal_test,0.9646126
internal_test,0.9781228
internal_test,0.996768
internal_test,0.9581387
internal_test,0.9536555
internal_test,0.9808402
internal_test,0.9175916
internal_test,0.9855349
internal_test,0.9992578
internal_test,0.96978796
internal_test,0.96764225
internal_test,0.9256228
internal_test,0.9645918
internal_test,0.98425114
internal_test,0.9804292
internal_test,0.9676035
internal_test,0.99999994
internal_test,0.9857824
internal_test,0.9700516
internal_test,0.9999998
internal_test,0.990293
internal_test,0.99999994
internal_test,0.9693225
internal_test,0.90515935
internal_test,0.97699404
internal_test,0.9829469
internal_test,0.9972261
internal_test,0.9915594
internal_test,0.9747691
internal_test,0.96769035
internal_test,0.9443413
internal_test,0.94466496
internal_test,0.9852332
internal_test,0.84481364
internal_test,0.9961411
internal_test,0.9836366
internal_test,0.9616033
internal_test,1.0
internal_test,0.9849558
internal_test,0.9841953
internal_test,0.9999998
internal_test,0.9757687
internal_test,0.9785478
internal_test,0.96697867
internal_test,0.9725144
internal_test,0.9989121
internal_test,0.96514046
internal_test,0.96676
internal_test,1.0
internal_test,0.970275
internal_test,0.9999999
internal_test,0.9822074
internal_test,0.9559628
internal_test,1.0
internal_test,0.697221
internal_test,0.9362698
internal_test,0.95533234
internal_test,0.90553826
internal_test,0.94791985
internal_test,0.99130476
internal_test,0.7119202
internal_test,0.9809519
internal_test,0.9644334
internal_test,0.9999998
internal_test,0.9763373
internal_test,0.9845358
internal_test,0.973447
internal_test,0.96755004
internal_test,1.0
internal_test,0.952785
internal_test,0.99028635
internal_test,0.99728024
internal_test,1.0
internal_test,0.99868083
internal_test,0.9999999
internal_test,0.99915326
internal_test,0.9999999
internal_test,0.9988868
internal_test,0.9820014
internal_test,0.99108243
internal_test,0.99999964
internal_test,0.9799337
internal_test,0.95310706
internal_test,0.9685846
internal_test,0.92471874
internal_test,1.0
internal_test,1.0000002
internal_test,1.0
internal_test,0.9865605
internal_test,0.97756064
internal_test,0.9803511
internal_test,0.96414316
internal_test,0.9816346
internal_test,0.94910693
internal_test,1.0
internal_test,0.9766117
internal_test,0.957067
internal_test,1.0000001
internal_test,0.9904717
internal_test,0.98842096
internal_test,0.9919771
internal_test,0.85184884
internal_test,1.0
internal_test,0.94180244
internal_test,0.9655719
internal_test,0.79689854
internal_test,0.972366
internal_test,0.9999997
internal_test,0.9986122
internal_test,0.98886997
internal_test,0.99999994
internal_test,0.9403714
internal_test,0.7743492
internal_test,0.9599543
internal_test,0.95952046
internal_test,0.9986978
internal_test,0.9755676
internal_test,0.99999994
internal_test,1.0
internal_test,0.9513928
internal_test,0.9494509
internal_test,0.9681424
internal_test,0.8890077
internal_test,0.97683537
internal_test,0.9697025
internal_test,0.82094723
internal_test,0.9858383
internal_test,0.9046222
internal_test,0.97306496
internal_test,0.90308225
internal_test,0.9880518
internal_test,1.0000001
internal_test,0.9744423
internal_test,0.96479744
internal_test,0.9836469
internal_test,0.90784293
internal_test,0.9655069
internal_test,0.9959853
internal_test,0.9216969
internal_test,0.9989917
internal_test,0.9687324
internal_test,0.98678356
internal_test,0.9776976
internal_test,0.9999999
internal_test,0.9521091
internal_test,0.9909491
internal_test,0.9517271
internal_test,0.9518767
internal_test,0.97779226
internal_test,0.96480685
internal_test,0.9504583
internal_test,0.9915016
internal_test,0.95873773
internal_test,0.93649346
internal_test,0.7885658
internal_test,1.0000001
internal_test,0.96337205
internal_test,0.9163924
internal_test,0.9306271
internal_test,0.96012014
internal_test,0.97575116
internal_test,0.9564835
internal_test,0.96980304
internal_test,0.967172
internal_test,0.6531084
internal_test,0.9557343
internal_test,0.9581183
internal_test,0.9812516
internal_test,0.9740904
internal_test,0.96949446
internal_test,0.9684966
internal_test,0.93302226
internal_test,0.9430379
internal_test,0.9999998
internal_test,0.95402324
internal_test,0.96522474
internal_test,0.9874643
internal_test,0.99500215
internal_test,0.9368019
internal_test,0.99907076
internal_test,0.95641124
internal_test,0.9884143
internal_test,0.9999999
internal_test,0.96747184
internal_test,0.98044896
internal_test,0.97434676
internal_test,0.85093963
internal_test,0.95547813
internal_test,0.98809195
internal_test,0.93217784
internal_test,0.9839359
internal_test,0.97686493
internal_test,0.9614128
internal_test,1.0000001
internal_test,0.9999999
internal_test,0.93931055
internal_test,0.9993517
internal_test,0.94747096
internal_test,0.9725578
internal_test,0.9776372
internal_test,0.9660905
internal_test,0.98120326
internal_test,0.9858011
internal_test,0.98441195
internal_test,0.93210876
internal_test,0.9706382
internal_test,0.9506186
internal_test,0.9576982
internal_test,0.96786034
internal_test,0.9600886
internal_test,0.9922595
internal_test,0.9693568
internal_test,0.9993726
internal_test,0.97099996
internal_test,0.99940264
internal_test,0.993459
internal_test,0.9662397
internal_test,0.97585016
internal_test,0.9571087
internal_test,0.9955219
internal_test,0.98432064
internal_test,0.9200785
internal_test,0.9126762
internal_test,0.99999964
internal_test,0.9502498
internal_test,0.99752843
internal_test,0.99392706
internal_test,0.961932
internal_test,0.9647261
internal_test,0.965515
internal_test,0.98477995
internal_test,1.0000001
internal_test,0.96541166
internal_test,0.97721326
internal_test,1.0
internal_test,1.0000001
internal_test,0.9704933
internal_test,0.99606943
internal_test,0.99562883
internal_test,0.97876483
internal_test,0.9557185
internal_test,0.9813811
internal_test,0.9781281
internal_test,0.9999999
internal_test,1.0000001
internal_test,0.9586718
internal_test,0.9976673
internal_test,0.96249163
internal_test,0.9930159
internal_test,0.9503276
internal_test,0.9136011
internal_test,0.99999994
internal_test,1.0
internal_test,1.0000002
internal_test,0.94858706
internal_test,0.70741737
internal_test,0.989257
internal_test,0.9975039
internal_test,0.9998923
internal_test,0.884557
internal_test,0.9080503
internal_test,0.87526834
internal_test,1.0
internal_test,0.978124
internal_test,0.95195204
internal_test,0.9677564
internal_test,0.97048986
internal_test,0.93903476
internal_test,0.93390894
internal_test,0.9780312
internal_test,1.0
internal_test,0.9610792
internal_test,0.9517411
internal_test,0.9175972
internal_test,0.99999976
internal_test,0.95443565
internal_test,1.0
internal_test,0.96789706
internal_test,0.98397934
internal_test,0.97085524
internal_test,0.91026366
internal_test,0.999359
internal_test,0.9792038
internal_test,0.95297706
internal_test,0.9654188
internal_test,0.95550734
internal_test,0.9907448
internal_test,0.9681196
internal_test,0.9628055
internal_test,0.97574234
internal_test,0.9303819
internal_test,0.95531225
internal_test,0.68780327
internal_test,0.96675193
internal_test,0.9397572
internal_test,0.9635267
internal_test,0.9999998
internal_test,0.8808567
internal_test,0.96571386
internal_test,0.9385
internal_test,0.97605
internal_test,0.9739382
internal_test,1.0000002
internal_test,0.9623995
internal_test,0.98266673
internal_test,0.961444
internal_test,0.96275616
internal_test,0.9464687
internal_test,0.9603945
internal_test,0.9589715
internal_test,0.96137965
internal_test,0.9913187
internal_test,0.91564053
internal_test,0.96425366
internal_test,1.0000001
internal_test,0.95453584
internal_test,1.0
internal_test,0.977895
internal_test,0.9999997
internal_test,0.8617947
internal_test,0.9798563
internal_test,0.9882008
internal_test,1.0000001
internal_test,0.9603567
internal_test,0.99999994
internal_test,0.9744095
internal_test,1.0000002
internal_test,0.9924974
internal_test,0.9999999
internal_test,1.0000002
internal_test,1.0
internal_test,0.9540824
internal_test,0.94343615
internal_test,0.9373287
internal_test,0.9419254
internal_test,0.9999997
internal_test,0.9999999
internal_test,0.97531044
internal_test,0.9746042
internal_test,0.9937688
internal_test,0.9605465
internal_test,1.0000001
internal_test,0.9570734
internal_test,0.9709481
internal_test,0.95981616
internal_test,0.96587604
internal_test,0.9104363
internal_test,0.9858382
internal_test,0.96090704
internal_test,0.99999994
internal_test,0.9736941
internal_test,0.95254534
internal_test,0.96957844
internal_test,0.9507276
internal_test,0.90602535
internal_test,0.9999999
internal_test,0.94695854
internal_test,0.93153155
internal_test,0.9363606
internal_test,1.0000002
internal_test,0.9228512
internal_test,1.0000001
internal_test,0.9986056
internal_test,0.942177
internal_test,0.9268868
internal_test,0.9438249
internal_test,0.8412001
internal_test,0.965526
internal_test,0.97072196
internal_test,0.94954175
internal_test,0.9720597
internal_test,0.989126
internal_test,0.94367045
internal_test,0.8458824
internal_test,0.97914433
internal_test,0.945387
internal_test,1.0
internal_test,0.9681076
internal_test,0.9759463
internal_test,1.0
internal_test,0.95650035
internal_test,0.9837444
internal_test,0.9999999
internal_test,0.9733797
internal_test,0.94414544
internal_test,0.95680445
internal_test,0.9999999
internal_test,0.9676507
internal_test,0.94865704
internal_test,0.9999999
internal_test,0.9998448
internal_test,1.0
internal_test,0.98532116
internal_test,0.97223604
internal_test,1.0
internal_test,1.0
internal_test,0.9506793
internal_test,0.9503655
internal_test,1.0
internal_test,0.9914484
internal_test,0.8634442
internal_test,0.97902554
internal_test,0.9709104
internal_test,0.9480817
internal_test,0.9999998
internal_test,0.954942
internal_test,0.99999994
internal_test,0.9999998
internal_test,1.0
internal_test,0.99999994
internal_test,0.9489759
internal_test,0.99999994
internal_test,0.94118166
internal_test,0.989925
internal_test,0.9201147
internal_test,0.93375117
internal_test,0.95880044
internal_test,0.9724842
internal_test,0.9364161
internal_test,0.94785005
internal_test,0.95008665
internal_test,1.0
internal_test,0.97881514
internal_test,0.9660877
internal_test,0.95587564
internal_test,1.0
internal_test,0.9999999
internal_test,0.9819889
internal_test,0.911338
internal_test,1.0
internal_test,0.99940336
internal_test,1.0000001
internal_test,1.0
internal_test,0.9398675
internal_test,0.9402082
internal_test,0.9999999
internal_test,0.9088836
internal_test,0.9999999
internal_test,1.0
internal_test,1.0000002
internal_test,1.0000001
internal_test,0.95631117
internal_test,0.99999994
internal_test,0.913391
internal_test,0.99278104
internal_test,0.9999998
internal_test,0.9627079
internal_test,0.95401007
internal_test,0.9544053
internal_test,1.0
internal_test,0.97183794
internal_test,1.0000001
internal_test,0.8474551
internal_test,0.9682926
internal_test,0.93755496
internal_test,0.9584893
internal_test,0.968256
internal_test,0.9666594
internal_test,0.89769065
internal_test,0.947505
internal_test,0.99999976
internal_test,1.0
internal_test,0.95503294
internal_test,0.9524182
internal_test,0.99920595
internal_test,0.97062737
internal_test,0.99999976
internal_test,0.9092978
internal_test,0.9620533
internal_test,0.94904006
internal_test,0.9976202
internal_test,0.9569893
internal_test,1.0000002
internal_test,0.99999976
internal_test,0.95702255
internal_test,0.9418204
internal_test,1.0
internal_test,1.0
internal_test,1.0000001
internal_test,0.95650446
internal_test,0.9495665
internal_test,0.90539944
internal_test,0.99453986
internal_test,1.0
internal_test,0.9999999
internal_test,0.9448525
internal_test,0.9999999
internal_test,0.9999999
internal_test,0.90981305
internal_test,1.0
internal_test,0.9809964
internal_test,0.9988431
internal_test,1.0
internal_test,1.0
internal_test,1.0
internal_test,0.9668915
internal_test,0.9954593
internal_test,0.99999976
internal_test,0.99440086
internal_test,0.9111455
internal_test,0.962669
internal_test,1.0000002
internal_test,0.952054
internal_test,0.9615823
internal_test,0.8985813
internal_test,0.9785348
internal_test,0.9472586
internal_test,0.9463798
internal_test,0.9231216
internal_test,1.0000001
internal_test,0.95572877
internal_test,0.9726465
internal_test,0.9999999
internal_test,0.9749426
internal_test,0.97062504
internal_test,0.9341634
internal_test,0.9393751
internal_test,0.99999994
internal_test,0.97347474
internal_test,0.96775746
internal_test,0.9585433
internal_test,0.9999999
internal_test,0.99819213
internal_test,0.99999976
internal_test,0.9999999
internal_test,0.9815805
internal_test,0.9495882
internal_test,0.9395972
internal_test,0.9784045
internal_test,0.9922328
internal_test,0.9946811
internal_test,0.9999999
internal_test,0.9791502
internal_test,1.0000001
internal_test,0.94353175
internal_test,0.9993093
internal_test,0.94551486
internal_test,0.99497336
internal_test,0.9643488
internal_test,0.9833664
internal_test,0.9635008
internal_test,0.9671092
internal_test,0.9013684
internal_test,0.97946376
internal_test,0.97151923
internal_test,0.9682778
internal_test,0.97805566
internal_test,0.90897423
internal_test,0.99525946
internal_test,0.98557115
internal_test,0.9575151
internal_test,0.9764951
internal_test,0.9694583
internal_test,0.9866921
internal_test,0.992324
internal_test,0.99221766
internal_test,0.9755862
internal_test,0.995757
internal_test,0.96248263
internal_test,0.9742385
internal_test,0.97667295
internal_test,0.9840548
internal_test,0.9973077
internal_test,0.9545443
internal_test,0.9696273
internal_test,0.9851182
internal_test,0.9711285
internal_test,0.9735973
internal_test,0.9947324
internal_test,0.99899966
internal_test,0.9773486
internal_test,0.9960505
internal_test,0.97199035
internal_test,0.98119813
internal_test,0.9718356
internal_test,0.99571514
internal_test,0.9905621
internal_test,0.96985143
internal_test,0.97469205
internal_test,0.9730519
internal_test,0.9855006
internal_test,0.9603914
internal_test,0.97592664
internal_test,0.9560766
internal_test,0.97758305
internal_test,0.99460995
internal_test,0.9540285
internal_test,0.99248815
internal_test,0.99117726
internal_test,0.9709036
internal_test,0.9893365
internal_test,0.9932512
internal_test,0.99124426
internal_test,0.9574325
internal_test,0.96876645
internal_test,0.98480105
internal_test,0.9719795
internal_test,0.9802424
internal_test,0.9960826
internal_test,0.9772652
internal_test,0.99310213
internal_test,0.995841
internal_test,0.97802246
internal_test,0.9780147
internal_test,0.98544085
internal_test,0.97986037
internal_test,0.98503065
internal_test,0.96869624
internal_test,0.9842526
internal_test,0.982527
internal_test,0.9971241
internal_test,0.99678576
internal_test,0.9766187
internal_test,0.996609
internal_test,0.9591595
internal_test,0.9640933
internal_test,0.9532058
internal_test,0.9474639
internal_test,0.99513686
internal_test,0.9475501
internal_test,0.9616262
internal_test,0.9869432
internal_test,0.9860219
internal_test,0.991972
internal_test,0.9790575
internal_test,0.9841264
internal_test,0.9747734
internal_test,0.99100256
internal_test,0.99368787
internal_test,0.9859116
internal_test,0.99452204
internal_test,0.9909698
internal_test,0.9851048
internal_test,0.99485993
internal_test,0.98621017
internal_test,0.99729353
internal_test,0.9854829
internal_test,0.989211
internal_test,0.9942619
internal_test,0.9826621
internal_test,0.99077773
internal_test,0.9992481
internal_test,0.9749734
internal_test,0.9903896
internal_test,0.9874885
internal_test,0.9888256
internal_test,0.87199616
internal_test,0.9932786
internal_test,0.9626042
internal_test,0.97238725
internal_test,0.99674565
internal_test,0.9840069
internal_test,0.99122906
internal_test,0.8882477
internal_test,0.99094707
internal_test,0.9898929
internal_test,0.989378
internal_test,0.99804926
internal_test,0.99383706
internal_test,0.98227507
internal_test,0.99610823
internal_test,0.9882541
internal_test,0.9921895
internal_test,0.98517066
internal_test,0.9882323
internal_test,0.988882
internal_test,0.9073944
internal_test,0.9906657
internal_test,0.9932228
internal_test,0.98927027
internal_test,0.99148655
internal_test,0.9902313
internal_test,0.9906491
internal_test,0.98022825
internal_test,0.9496273
internal_test,0.9867783
internal_test,0.97760844
internal_test,0.97498125
internal_test,0.9831923
internal_test,0.8050833
internal_test,0.9909991
internal_test,0.98245037
internal_test,0.99330544
internal_test,0.9974786
internal_test,0.9944027
internal_test,0.95118666
internal_test,0.98847544
internal_test,0.991328
internal_test,0.6528903
internal_test,0.9866612
internal_test,0.9544791
internal_test,0.9931257
internal_test,0.98357385
internal_test,0.98950326
internal_test,0.9959521
internal_test,0.99012625
internal_test,0.95119596
internal_test,0.9852582
internal_test,0.9891206
internal_test,0.99168587
internal_test,0.9764795
internal_test,0.9844749
internal_test,0.9911858
internal_test,0.98683095
internal_test,0.9858029
internal_test,0.9862753
internal_test,0.9928304
internal_test,0.98521084
internal_test,0.9939375
internal_test,0.9853307
internal_test,0.9947127
internal_test,0.9939307
internal_test,0.9903507
internal_test,0.98172927
internal_test,0.992329
internal_test,0.98980284
internal_test,0.99349403
internal_test,0.98408973
internal_test,0.9867022
internal_test,0.9892157
internal_test,0.96967924
internal_test,0.98185265
internal_test,0.9905812
internal_test,0.992541
internal_test,0.9941992
internal_test,0.9927541
internal_test,0.9874128
internal_test,0.976423
internal_test,0.9893343
internal_test,0.99146444
internal_test,0.99159014
internal_test,0.993996
internal_test,0.9954472
internal_test,0.97853106
internal_test,0.995543
internal_test,0.97966933
internal_test,0.99325037
internal_test,0.9867872
internal_test,0.9932396
internal_test,0.9787818
internal_test,0.9955378
internal_test,0.98865813
internal_test,0.98564273
internal_test,0.96930635
internal_test,0.98894894
internal_test,0.97058344
internal_test,0.98201984
internal_test,0.9773263
internal_test,0.9897074
internal_test,0.9871292
internal_test,0.9951105
internal_test,0.97444284
internal_test,0.9832161
internal_test,0.98737323
internal_test,0.990566
internal_test,0.9881487
internal_test,0.9890574
internal_test,0.99399257
internal_test,0.9838902
internal_test,0.9847162
internal_test,0.991546
internal_test,0.98725563
internal_test,0.9928527
internal_test,0.9820863
internal_test,0.9908273
internal_test,0.9817395
internal_test,0.9883133
internal_test,0.989939
internal_test,0.98507106
internal_test,0.9911951
internal_test,0.9852562
internal_test,0.98048425
internal_test,0.9780413
internal_test,0.9849447
internal_test,0.9897312
internal_test,0.988138
internal_test,0.9857366
internal_test,0.98706186
internal_test,0.9787445
internal_test,0.9815723
internal_test,0.98583794
internal_test,0.9813814
internal_test,0.97036684
internal_test,0.9857501
internal_test,0.98407054
internal_test,0.98370427
internal_test,0.99088997
internal_test,0.92681694
internal_test,0.79752725
internal_test,0.92276084
internal_test,0.98917544
internal_test,0.9862176
internal_test,0.89037466
internal_test,0.9827038
internal_test,0.98577607
internal_test,0.99172497
internal_test,0.7689165
internal_test,0.99604785
internal_test,0.99648225
internal_test,0.99175334
internal_test,0.94627047
internal_test,0.9638757
internal_test,0.9918636
internal_test,0.91902006
internal_test,0.9553506
internal_test,0.99736446
internal_test,0.99389124
internal_test,0.9817966
internal_test,0.9512265
internal_test,0.9787848
internal_test,0.9886817
internal_test,0.9964571
internal_test,0.9932562
internal_test,0.99911034
internal_test,0.99252987
internal_test,1.0
internal_test,0.9933369
internal_test,0.9668866
internal_test,0.99829423
internal_test,0.9933289
internal_test,0.96798146
internal_test,0.9898986
internal_test,0.993827
internal_test,0.99445325
internal_test,0.87837315
internal_test,0.9957799
internal_test,0.96711504
internal_test,0.8713147
