image_id,split,species,class_label,source_collection,source_reference,redistribution_status,licence,width,height,file_size_bytes,sha256,phash,dhash,exif_tag_count,has_exif,embedded_info_keys
6b838144de54f28d,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,197,255,11219,6b838144de54f28d41a4973978b6de5cee83df1300bc00f5788a6f270cf2ee0b,ca5a5a8ba9a96565,2961253667713737,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
d6784fbda2cd9faa,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,13602,d6784fbda2cd9faaa7b4cba951c0d05fa4f446f0fdd6f1ec4bc091aa0fc31bd0,802f4f917d4969ec,7aefa6bebc98f1e5,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
ff2f4f730651f6e8,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,19394,ff2f4f730651f6e8cae0883ba0b1b3bce973dde5f55655a03c6453d340300ab4,9887417a8649de7b,f87c38b93d31999a,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
8e1e0f414d2c08a1,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,14319,8e1e0f414d2c08a13f1395c12228d550ff9da743bc138823f662626fe2073bcd,959a6bb29aad84a3,797a66727c2c661e,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0ff209fac8649225,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,185334,0ff209fac8649225fad98bde8f2c73b08fffcdefb60ba6b7783c53ee7dafdeac,e29deaf1b0a1c156,932b64ccccca8985,0,False,"[""dpi""]"
77b71e1dd24ab6e5,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,276,182,10332,77b71e1dd24ab6e505dec8a42243ba520bd89df6419f0b8bf6de6e0ce7de2431,eecee893b19421d2,2e65752e69d52533,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
a6acd35a7c10a1f4,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,224,224,7121,a6acd35a7c10a1f40ca8fbbb3083b6e7988f539ec1c9f98658e2dce7639a4e1f,cef3f080a3c5925e,0e35706363616735,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
ccfeee373e61b7d1,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,11860,ccfeee373e61b7d1a54807948388a4e960127875f4f26885825f6bb8aac26845,ea1195b6be56d490,f0cbb32337272323,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
341f858599390b73,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,259,194,9600,341f858599390b7338d3ed3be76256e7854a591d32bb518a499fb903199e4112,eb9894276b9ca253,fefdf97343477682,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
7a046195ed1d9f9d,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,8015,7a046195ed1d9f9d19c0ad61d516baf85f9b4fc8b5972e4eebdb027f51ffaff5,b91dc6c2e1781c1f,0076329e1b181908,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
21f4d8625758e2a8,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,143404,21f4d8625758e2a84666dbbe7974a385541b2e95a125a32cf824bf6559e49c79,8082b739964ef979,c0cde16491bbe1d6,0,False,"[""dpi""]"
d77a1af962b62565,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,21308,d77a1af962b62565ae4697ea97ffbd80d527ca6b79bf52e5b485f977c7c7a939,8fdae08f1e418bb1,fc2f83717873d62b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
7ce4502a6196fffa,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,68029,7ce4502a6196fffa2a941448310d7b5048edb8f96e04533604035e2d3ea083a9,b8a7c2d404e4e3f3,f4731b273b37b8b9,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
84e93c4e48b6e9ae,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,13320,84e93c4e48b6e9ae3862150c2065e5296e4af7ad6acc32cf46d8618cc11adc7c,b1f84c8933f52749,f8ac8c8cddccdc6c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
392b7362bfe3fec2,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,17979,392b7362bfe3fec2997530c03f03c43b4adcb55708efeb0f6390d0cb6b3c9d9b,a6e18bb9e366a0d8,4b22aee63cbe2d65,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
57e7ad1717b6d814,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,28816,57e7ad1717b6d8146246f391f2e31ca9930bac55a84192018fbdb7974c882a9f,bd3a1386b4bcb815,0c5b333726ad56de,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
c1254bb441ee1e5a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,277,182,10348,c1254bb441ee1e5a6c2ca3949bd92d74a0cc73a7331093960d201754b589f203,8d897273698e9699,4ae873f3b3485826,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
a719aea93320e376,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,13006,a719aea93320e3762bc8141146eccabfcb7474e2fe6029b94fdf05d245e62b74,b684c0f9f83f8722,1aa44c3e2e0e0c9c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
98ab0379ab8fc74a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,61556,98ab0379ab8fc74a0f70ca5ca7a131198e40078cdd0baf743302ff4bc4a148cd,f8bcccd7921013d3,34378e9d080b0361,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
eb989d4b6c43011c,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,259,194,12974,eb989d4b6c43011c1085919a935e99e8be31a210bcbb52d0a0a0a4eb0914d87c,8080bfcfe1f89e13,53cca893d37455b3,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f55a5d607f779b16,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,272,186,5133,f55a5d607f779b1624b124a6f81843d32686761860770805dfb330eed4c895a9,ee9395cc5233254d,1807160925060712,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
735f6c754edc7757,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,17515,735f6c754edc7757b3cbb82c859bf9fbf80ea909991105505aa081b26e2ea743,bc3ac2d0392ecfc1,28892b3717e424a5,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0bd9bcf5b7322676,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,67002,0bd9bcf5b73226769896d249ab5499589a5c82317555f6f7f08cd4ce74a9c30e,bfc0c33f2cc18734,0034c83636654994,0,False,"[""dpi""]"
29e14c68d5038687,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,51818,29e14c68d5038687e9beee3138b74736b4039b20c1522a90721063e4d456c48e,e4dc93e348dd3449,500f1637070e4ab5,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
15977765eb259637,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,143537,15977765eb259637c74e1b3f14c33dca95d622353e0cf5756927a9b8c8a8a607,9613692c9e99c5d6,8ccdec706ca66cf0,0,False,"[""dpi""]"
338b9939d0a70a3c,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,17941,338b9939d0a70a3ca661c730ca80c1d8d919d18b5a712af84090ac645388f224,e9a0929e84e3d1dd,9f979b07271b094b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
3829bab31b59c93a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,132688,3829bab31b59c93ad88fe81b7c5ac7aa7e0e6a3d408cd0a2e60a2ed44696b9fa,adcfc2b01d9b3078,76070f3736961ce0,0,False,"[""dpi""]"
bdd6c9d04fa934fd,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,600,599,139001,bdd6c9d04fa934fd5be9463324a9a15fcb4f92e1e907a210881be781171c9422,ea9d812f5f28aaa2,5bca8d3919078fc8,4,True,"[""dpi"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version"", ""progression"", ""progressive""]"
8bd571eec447c88a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,13700,8bd571eec447c88a0e5bc265321b9bfbf343fbdb599f5343a5c0454cdc50b02d,c42a51954fdb33c3,c0a5c9a1e7def0e0,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
5fe722e484a3f68a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,840,839,203749,5fe722e484a3f68a2b8e762fe159b337edae3414048a3587a3fd46d1a2efbd56,b728d22dd709b487,9bbfbf1b3e9ecccc,0,False,"[""icc_profile"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
aeb851f956c289c3,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,164339,aeb851f956c289c32d4e40a2fcfdb56e7ce79cb1ae4e360653020745ac631ce3,b6e2ad5953c86938,2d6dafac3cb82d36,0,False,"[""dpi""]"
9b2e04694783bf0e,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,262,192,11320,9b2e04694783bf0eb51208e3e335aa14ced4c4686b94dbd5630ae76331f99a61,ced272e4cdcd4990,c0a9f8e37251ce27,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
5b4a47babc573414,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,173597,5b4a47babc57341478b9c0545e160c4e6f112b5bc6f5bc37877a210cd38d7964,e6b5916a98cc8c5b,8ecdc5e5c5a5e5e1,0,False,"[""dpi""]"
4ae7bcca3e174642,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,278,181,9227,4ae7bcca3e174642ff99f18c762940939923cf11f3f0b06676674ab85d432dbd,ddc833344cbbb254,c0e009b2b62a2a2a,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
397e129906173040,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,178055,397e129906173040da32f20cab6baf939ced7e1f50dac58b7129a5aadaba3425,c4c33b3db5185e52,8c88a1a6a426b724,0,False,"[""dpi""]"
4a2bada494607a45,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,817,817,290084,4a2bada494607a4568a2d6ac9c692ddab000b0b6c101e776cf4d18115a52486a,a228344bd7f4b46d,9e3f1f4d695d161c,4,True,"[""dpi"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version"", ""progression"", ""progressive""]"
4ccb775572fe4aa4,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,173207,4ccb775572fe4aa4bcb8282f68b1159933aa0075c29f89176e495fd1b3dc7be0,b910663eb9b6ca83,3f9bd0ba9a696d8b,0,False,"[""dpi""]"
b770e31d77951a5f,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,173532,b770e31d77951a5fc7434de2c391b33be88763cb954966993c49fa827d81ae38,980f4734787b94b6,71e3333b3b3678c9,0,False,"[""dpi""]"
7d90794575e5d3d2,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,171713,7d90794575e5d3d26f5811e1b8ea0fe6214afdd1888a0fb806b74b08178ebc08,974ecb94b42d3827,56692b364c4c4a5a,0,False,"[""dpi""]"
baafac1b05cebf6d,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,22425,baafac1b05cebf6db5afb506dd5867e2f7f235fd8642e256210308d6e0dbfbf0,bec0c3ecc06df033,94793b363e36766e,0,False,"[""dpi"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version"", ""progression"", ""progressive""]"
338e4a1e1a780317,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,12307,338e4a1e1a7803175a2f6abb9307ae61e9eb1fe176bec1bf15bb791c56f5ae62,b868c7632f8cfc21,0f1fbfb71f1ffe79,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
7266e1fd0733c479,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,279,181,12868,7266e1fd0733c47980d5717e2e12b43f76fc774df11fd492ebf76711418ea71b,b9ca8696313166de,fef18b9a9aeb1bff,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
db4d259c9e25dca6,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,230,219,11127,db4d259c9e25dca6ca98b52347295be04d022c2d844cf9d3a2176e7e12364e8d,8e6676d83ec6c512,6d2feee471f2f934,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
92f9a4597e60a794,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,139257,92f9a4597e60a79491655ef8cf282c48109856823842729f46b27ef25d7d2a75,b1bec4460fbb7130,e0d0985bcbdad898,0,False,"[""dpi""]"
bdfb5edfe23f8141,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,158457,bdfb5edfe23f81417eb7f7234bb3b2a607287c62e00fe3e199bc1bbd42a32651,ecc8b3878d363474,dba337332684cc8c,0,False,"[""dpi""]"
17b1867423153be6,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,22622,17b1867423153be632a72275a73d9cbcddbc5a23813dc341fa654bff198ce66e,f2ba83947458c9cd,0e1f151d04888c08,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
28c250f0f85ea3dd,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,16109,28c250f0f85ea3dd7c97e6292ec87661cd23319c183ee98e939afdc8640dc7f9,a9ebda9210b5b534,d3036373d4569796,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
40a99fa13f319f05,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,48601,40a99fa13f319f056e3046587bc36c338b39b8a7ddd7dacbf698d2a519b18008,914b463f606d686f,d8d9d892383876ac,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
29bbe71fa1b6e3b3,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,10635,29bbe71fa1b6e3b31e1044267e56a5710b6e33bdd420b8bfc19558f9ff5de941,956a48e71bc42e5b,f089262e5eeed6f8,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
051ec902c956003b,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,162402,051ec902c956003b10fdd53ee3109433ca26179d02519b15105cb5e3807f0918,aca0f06e4af4ae0f,afcf7fae61263230,0,False,"[""dpi""]"
d4e2d31946950d0c,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,277,182,14064,d4e2d31946950d0c0445d46d18dd4c4bde0cc94ca3f23cf0cfaf40d9a53db16b,bdf5c08a9165cc87,101676143d2f6f4c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
914957ac56e9a1b4,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,8878,914957ac56e9a1b405f9a91b51b7b107eeb20a6742da27af8702e0a8f61f7e6e,babe05c545b072e3,602d2d2d93131386,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
70a78574811b9f0a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,15044,70a78574811b9f0a5a647a9296cd8fdc39ed48eb8546153c3dbb2a8e5269301b,e5d8d87265199aac,10c4c4c6c6ccda74,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
b78cf1b26c3e7e2e,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,15425,b78cf1b26c3e7e2e3257e2c94afd368c1da41a23985ce6de360e38e816df3c1d,b163c9c2c72e9c9c,4b8b2e0e0e161612,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
2224bfba22f528e4,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,605,605,160610,2224bfba22f528e4d105dcde45a49a0ad4ee2784b19223df9b66cdd1cb5ca21b,a98a95eb515c2ab6,ffeff7938f032e1e,4,True,"[""dpi"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version"", ""progression"", ""progressive""]"
6499a5203ae0be8b,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,68025,6499a5203ae0be8b785d85f20ec28e1b6f57459e51f0d89343500c20c3d162ac,9127e03f113a7a3d,cece743a3a3cb993,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
8720dda51eefc529,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,259,194,13525,8720dda51eefc529c2d237f9798c5513fcb74e01f45ea4a0339853fde82e3ce2,bef0c18db867981c,4d05052d3b53427a,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
ddc1307267e3de8b,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,165568,ddc1307267e3de8bf31a270086cd670a0c0fa5452f967c7bc110adf32428f520,a2dffca0421c3e4e,6f9c31ebcd9d9785,0,False,"[""dpi""]"
fb308c2ccd3953ee,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,20355,fb308c2ccd3953eef347645eba6d54a6c062401036d521d3e4ec1a6d3f9d2c5e,8f59683e3b03c34d,59b3d35b5e6defc2,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
3ec6381ac165257b,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,8979,3ec6381ac165257b778335170723eff7711d5cc94751bf0dc7f82993863430a9,8af9d68eb9046731,f0f8aa733b6de49a,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
899c494e12bd5129,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,10582,899c494e12bd5129c8708a59a73f257eb9402b8feb44e8d2837f7a6c60735170,d8fdb5a494dc8988,2626b1b8b1b1b1b4,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
2faddba381e14da1,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,275,183,10669,2faddba381e14da1908eb8db973283ac443ffb565626c79ee4edfd871725ad2a,e6e6a09b9b1919b1,a4c686286fd02080,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0f524b82f0f61f2d,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,61518,0f524b82f0f61f2dfd529233eecab25c0ba38aba87d2669c5109c8b0d841f5a7,fb8284f22cadc3e8,dd59593115594874,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
57164b357ba006d0,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,170011,57164b357ba006d059efc418031242ae1ed73c3e133ace4102350d846d47e4cf,becac331343d0f4a,3ac16136365e5f1e,0,False,"[""dpi""]"
324c637fb08bc399,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,20907,324c637fb08bc399c750b2349c634c4d1b6f0d79fb446bea4ae4eaecc804f6e3,fe58c1c545474763,20b52d24242c2f0e,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f7705a2718603c1e,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,262,193,7916,f7705a2718603c1e9f1772d6c84f2ac98532fc2bc219bb6bf7c554f46c8eb693,a48bb3d553f20ea4,9826a7a1a6268607,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
8e9bbf002e392c03,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,20956,8e9bbf002e392c03e3d0947b383f796dca1987d2807488dcb927a39f0a8bad91,b00c8fd36c26d9f8,f9f9bba698998db5,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
3cebae2e1ab63125,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,171189,3cebae2e1ab63125d8bdbdd00b3d9673978da3281b37d87d2d2af622d661d47d,8cf9dba6301cc6c3,203035b5e76666f3,0,False,"[""dpi""]"
351fe3af6e38d81a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,262,192,8306,351fe3af6e38d81a47fbdbd13b7d90631ff614ea68ee1bd2e058aeeb38eba1d8,aca03acf4dd670e1,ef5fbf54661d041b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
3842a2cce0fe2b98,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,162656,3842a2cce0fe2b983a4ca0f45a62959831def687ef5fd91701a29fa4aaeda28d,9595626b68c2879f,8356fcb072f28917,0,False,"[""dpi""]"
3aa4bc6554de7145,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,256,256,19880,3aa4bc6554de7145df08fc189ca1e06ab1cf014be0c49931ce8aea72db2c5ade,e1d794982e1b1765,318eca4b878792c6,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
b4a0cb5fd21fcda8,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,17834,b4a0cb5fd21fcda87721e52531429c32f2f1af22fffb88ddd1870b458ced7002,a2f8c087979dd89c,cd4d194b6c4d4d4d,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
f54812ea6aa2086a,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,686,686,164177,f54812ea6aa2086af55953000789ffbce6b805033577212f517007038e5cef28,d5c34a8e2f6064cf,e0d898da7ab49c62,0,False,"[""icc_profile"", ""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
e7dc88849536e105,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,16958,e7dc88849536e1052c9c4106d4c17ae66a1687723fa9752717daeaf83eb87804,be86c1c93b36446e,a0e02c2c3967080e,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
6b8fa028f10fa731,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,45079,6b8fa028f10fa731581d7a93322591a1a2867b194f543edc13d31813c9d362c7,a4cec9b416c33dd8,60c6e66c241e8e8c,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
087cc9df7bba88bb,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,262,192,10414,087cc9df7bba88bb238e5fca2a59b02ecd7309904e21282c228f1cb9d01949c7,ad8916b471d372ca,c673e18a3307158b,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
94219fc2a92a0c06,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,300,300,24225,94219fc2a92a0c06063573fccf89e931e10469ac30079ead293488ae2514c657,c80d3f36dc69c3c8,2653d3939588ab88,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
a480d9c7b955a314,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,259,194,10754,a480d9c7b955a314702925af801415d4400f9a8fd9fe782cc1daa2ba7223d70e,b1da4eaa95107d2b,b9e5129c4e4fdfde,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
0ddb2586522e9629,internal_test,Cattles,Normal Skin,study_curated_corpus,assembled for this study from prior archives,unknown_provenance_verify_required,,640,640,38095,0ddb2586522e962998225919c8442f02b3054a8493e336317157563acbb9d386,c0c808d36fcf43f6,80909282c4d878f6,0,False,"[""jfif"", ""jfif_density"", ""jfif_unit"", ""jfif_version""]"
